gene	1_p_val	1_avg_log2FC	1_pct.1	1_pct.2	1_p_val_adj	2_p_val	2_avg_log2FC	2_pct.1	2_pct.2	2_p_val_adj	max_pval	minimump_p_val	cell_type_2
Pgp	4.606204064137535e-5	-0.430552198021327	0	0.364	0.9697441416228753	2.8754797535237852e-6	-0.2781461517012762	0.091	0.435	0.06053747525093625	4.606204064137535e-5	5.750951238663759e-6	Macrophages
Cd209b	4.606204064137535e-5	-1.1582237028703906	0	0.364	0.9697441416228753	3.777607906969725e-6	-0.5107743412189685	0.004	0.13	0.07952997926543362	4.606204064137535e-5	7.5552015436179515e-6	Macrophages
Rpl5	1.2890990629979703e-5	-0.5153280472917028	0.756	0.909	0.2713940257329627	4.6676000266386175e-5	-0.3323603996038418	0.848	0.913	0.9826698336082281	4.6676000266386175e-5	2.5781815082319963e-5	Macrophages
Rpl22l1	1.2584421907159117e-5	-0.25356080213325316	0.547	0.807	0.2649398344114209	4.735464058124204e-5	-0.25305324922944505	0.55	0.778	0.9969572481568887	4.735464058124204e-5	2.5168685446643493e-5	LEC
Stk4	4.8056341541798704e-5	-0.4046818198733886	0.525	0.805	1	1.4503816766651986e-10	-0.3272594215333692	0.462	0.847	3.0534885438832425e-6	4.8056341541798704e-5	2.900763353120032e-10	T cells
Abhd17a	4.862641894067622e-5	-0.26581712430302645	0.223	0.461	1	1.0287441363864604e-15	-0.28007916261910726	0.263	0.558	2.165815030334415e-11	4.862641894067622e-5	2.057488272772921e-15	B cells
Hist1h1e	4.912340295219261e-5	-0.32883031447180333	0.196	0.425	1	1.4968712463939327e-29	-0.3605080926378498	0.11	0.43	3.1513630350331465e-25	4.912340295219261e-5	2.993742492787881e-29	B cells
Lat2	5.044945388089653e-5	-0.30164400409917247	0.241	0.472	1	1.4685048491323678e-29	-0.3913277070952149	0.168	0.538	3.0916432588783738e-25	5.044945388089653e-5	2.93700969826474e-29	B cells
Klf2	5.2245230460725175e-5	-0.2992460040596767	0.723	0.829	1	3.2776646620514445e-26	-0.4772534714407388	0.658	0.912	6.900467413016906e-22	5.2245230460725175e-5	6.555329324102881e-26	B cells
Rab14	5.261743778876704e-5	-0.2775162930588494	0.438	0.679	1	2.0970714753613843e-12	-0.2734111146011644	0.379	0.709	4.4149645770783224e-8	5.261743778876704e-5	4.19414295071836e-12	B cells
Gpi1	5.3342279150638604e-5	-0.3795337132200072	0.458	0.805	1	8.3419956990782e-9	-0.29096874905884595	0.398	0.753	1.7562403545269334e-4	5.3342279150638604e-5	1.668399132856745e-8	T cells
Kdm6b	5.34383621029083e-5	-0.3008614094978921	0.411	0.679	1	2.84756459065139e-16	-0.34331965716595547	0.348	0.653	5.9949777326983715e-12	5.34383621029083e-5	5.695129181302793e-16	B cells
Crip1	5.509064016658341e-5	-0.44818209618870175	0.61	0.922	1	7.247765518080087e-14	-0.43437854473144966	0.607	0.912	1.5258720745214008e-9	5.509064016658341e-5	1.4495531036159624e-13	T cells
Fkbp3	5.592710922238415e-5	-0.37811748897416575	0.542	0.818	1	5.994506208366309e-11	-0.3359398701237093	0.379	0.735	1.262023392047359e-6	5.592710922238415e-5	1.1989012416373263e-10	T cells
Lck	5.8834654887451044e-5	-0.32195101263196224	0.763	0.896	1	5.3198449600682514e-15	-0.4214970555706735	0.492	0.876	1.119986959443169e-10	5.8834654887451044e-5	1.063968992013648e-14	T cells
Rgs10	6.412773255066035e-5	-0.45386885621513817	0.475	0.727	1	1.6210606735065417e-11	-0.3755150982134222	0.453	0.818	3.412819035933322e-7	6.412773255066035e-5	3.242121346986805e-11	T cells
Grcc10	6.596762925773949e-5	-0.39359923661046103	0.576	0.818	1	8.576681310280325e-8	-0.28704531434142655	0.582	0.847	0.0018056487162533168	6.596762925773949e-5	1.7153361884966047e-7	T cells
Bank1	6.705894512543642e-5	-0.27444578886621296	0.616	0.782	1	1.113011672061393e-12	-0.30429337060612316	0.583	0.869	2.343223473190851e-8	6.705894512543642e-5	2.226023344121541e-12	B cells
Acaa2	6.817755827301344e-5	-0.34261618257180526	0.119	0.416	1	7.4816618256711945e-25	-0.3489169753361273	0.049	0.412	1.5751142641585566e-20	6.817755827301344e-5	1.4963323651342372e-24	T cells
Tubb5	7.211574471520785e-5	-0.3239687013943786	0.661	0.896	1	2.657263951192627e-7	-0.31019752735600903	0.566	0.882	0.005594337796445838	7.211574471520785e-5	5.314527196280086e-7	T cells
Actr3	7.306648391831416e-5	-0.2501445692924127	0.864	0.961	1	7.591693253053122e-16	-0.382756349051282	0.64	0.924	1.5982791805652738e-11	7.306648391831416e-5	1.5183386506106229e-15	T cells
Rps3a1	7.442833378431305e-5	-0.34007379424169026	0.854	0.909	1	3.987434734908247e-5	-0.2565641143359041	0.913	0.957	0.8394746347402333	7.442833378431305e-5	7.974710473458839e-5	Macrophages
Sys1	7.586533232216263e-5	-0.2781409063786591	0.366	0.622	1	1.0445447865957228e-11	-0.2523563433388173	0.368	0.661	2.1990801392199751e-7	7.586533232216263e-5	2.0890895731805303e-11	B cells
Cd83	7.876919971392552e-5	-0.3267629164031083	0.455	0.663	1	2.454399658595954e-22	-0.43395657936343435	0.4	0.749	5.167247601242062e-18	7.876919971392552e-5	4.908799317191932e-22	B cells
Inpp5d	8.150103828238874e-5	-0.26611107356477104	0.438	0.694	1	1.3215306596066532e-14	-0.29056991651945774	0.366	0.705	2.7822184976698867e-10	8.150103828238874e-5	2.6430613192132883e-14	B cells
Rpl10a	8.455254290521127e-5	-0.2544445531796593	0.625	0.869	1	1.7759664245904591e-15	-0.4189835812643423	0.607	0.863	3.7389421136902936e-11	8.455254290521127e-5	3.5519328491809226e-15	LEC
Fcrla	8.663168403737415e-5	-0.31758157129472686	0.384	0.617	1	2.3063042580171366e-23	-0.4206113623293861	0.321	0.701	4.855462354403478e-19	8.663168403737415e-5	4.612608516034292e-23	B cells
Sept6	8.678790353370026e-5	-0.3610343080766904	0.424	0.753	1	2.7061986297370654e-10	-0.29119671158112514	0.352	0.729	5.6973599751854435e-6	8.678790353370026e-5	5.412397258741775e-10	T cells
Pnn	9.480557410502094e-5	-0.3382649717769336	0.593	0.831	1	7.842652736129956e-8	-0.27496620884668355	0.475	0.759	0.0016511136805374396	9.480557410502094e-5	1.568530485718789e-7	T cells
Grk6	9.56623869837626e-5	-0.3623225194762117	0.339	0.727	1	3.807210690737392e-15	-0.35123231720069537	0.253	0.647	8.015320667209432e-11	9.56623869837626e-5	7.61442138147476e-15	T cells
Sh3kbp1	9.969990375248573e-5	-0.34874180990299575	0.542	0.857	1	1.1277565958293502e-9	-0.2762738874347662	0.363	0.747	2.3742659611995308e-5	9.969990375248573e-5	2.2555131903868634e-9	T cells
Ucp2	1.0050722440678966e-4	-0.30058450591149366	0.562	0.793	1	2.2338407483337805e-14	-0.330015563590906	0.442	0.745	4.702904927467108e-10	1.0050722440678966e-4	4.467681496667501e-14	B cells
Nap1l4	1.1192671426064682e-4	-0.353174858018191	0.424	0.688	1	2.6774827265619356e-9	-0.2585576451224077	0.324	0.659	5.636904384230843e-5	1.1192671426064682e-4	5.354965445954942e-9	T cells
Stk24	1.1540825180869216e-4	-0.25933286543986256	0.464	0.746	1	3.0701393099004725e-25	-0.37751328874237894	0.256	0.649	6.463564289133465e-21	1.1540825180869216e-4	6.140278619800941e-25	B cells
Cd3e	1.1582827399534802e-4	-0.279266572181849	0.814	0.883	1	3.498812577731972e-8	-0.2646763232905478	0.714	0.912	7.366050119899121e-4	1.1582827399534802e-4	6.99762503304703e-8	T cells
Cyth4	1.200340881712338e-4	-0.3015910218963606	0.085	0.377	1	5.891192731223521e-17	-0.2685924165855704	0.069	0.365	1.2402728057044878e-12	1.200340881712338e-4	1.1782385462447096e-16	T cells
Cd24a	1.2346291475817182e-4	-0.29705928069819043	0.438	0.668	1	1.8166847654195586e-14	-0.3331029033622067	0.355	0.653	3.824666436637797e-10	1.2346291475817182e-4	3.633369530839075e-14	B cells
Cbx3	1.0268912826137184e-4	-0.6422415418170981	0.146	0.636	1	1.3096337372400153e-4	-0.33570972190413245	0.234	0.609	1	1.3096337372400153e-4	2.0536771146568056e-4	Macrophages
Myo1e	1.4237043293387078e-4	-0.2820901141379013	0.25	0.461	1	1.381029326149782e-16	-0.27709966407852393	0.213	0.498	2.9074810403431363e-12	1.4237043293387078e-4	2.7620586522995676e-16	B cells
Ucp2	1.445157786462748e-4	-0.32328778469845243	0.559	0.844	1	2.7228577039711267e-13	-0.38621398767591597	0.412	0.8	5.732432324170413e-9	1.445157786462748e-4	5.445715407941508e-13	T cells
Btg2	1.5530519252786735e-4	-0.413351848167136	0.458	0.74	1	5.048559341063411e-6	-0.27178634305333105	0.437	0.665	0.10628731980740798	1.5530519252786735e-4	1.009709319417541e-5	T cells
Tbc1d4	1.5770102148294856e-4	-0.3928092342173325	0	0.318	1	6.007026009536685e-7	-0.3274572029934024	0.026	0.261	0.012646591857877584	1.5770102148294856e-4	1.2014048410637226e-6	Macrophages
Mink1	1.5770102148294856e-4	-0.250365001482376	0	0.318	1	7.5441671795417125e-6	-0.35444159301273004	0.1	0.435	0.15882735163089168	1.5770102148294856e-4	1.5088277444624983e-5	Macrophages
Cd3g	1.6072889664198604e-4	-0.294293511610658	0.831	0.948	1	1.3863777242019998e-10	-0.2910101620228982	0.78	0.959	2.91874102276247e-6	1.6072889664198604e-4	2.7727554482117907e-10	T cells
Ppp1cc	1.7199754392596572e-4	-0.2584129288025443	0.411	0.622	1	8.565658513035206e-15	-0.2885966357512807	0.316	0.629	1.803328086749302e-10	1.7199754392596572e-4	1.7131317026070277e-14	B cells
Dgka	1.850635981312219e-4	-0.34483737912754975	0.576	0.857	1	5.929950847729656e-10	-0.3219431544254765	0.44	0.753	1.2484325519725246e-5	1.850635981312219e-4	1.185990169194288e-9	T cells
Syf2	1.909001472488602e-4	-0.2658848768975359	0.473	0.72	1	4.7498461524790284e-20	-0.36284806819013216	0.368	0.745	9.999851104814099e-16	1.909001472488602e-4	9.499692304958046e-20	B cells
Herpud1	2.0224968899066017e-4	-0.5445099408746321	0.122	0.591	1	2.7666285098280788e-6	-0.5230273663846194	0.199	0.652	0.058245830017410544	2.0224968899066017e-4	5.533249365422847e-6	Macrophages
Stt3b	2.042367055760731e-4	-0.2736333635946948	0.277	0.497	1	8.900211180659985e-21	-0.3079792291541031	0.213	0.542	1.8737614598643467e-16	2.042367055760731e-4	1.7800422361319986e-20	B cells
Arpc4	2.1807642577727378e-4	-0.34060011390451217	0.525	0.857	1	3.687464787896412e-8	-0.285733402511375	0.462	0.806	7.763219617958316e-4	2.1807642577727378e-4	7.374929439818843e-8	T cells
Ifi27	2.328497550912211e-4	-0.3156331122604968	0.254	0.558	1	6.744488766880157e-19	-0.42130977491745236	0.168	0.547	1.4199172200912795e-14	2.328497550912211e-4	1.3488977533760313e-18	T cells
Fabp4	2.4117226855025777e-4	-0.40838740054760997	0.203	0.532	1	6.383266105242851e-13	-0.4145344045688535	0.33	0.706	1.3438690131367773e-8	2.4117226855025777e-4	1.2766532210481584e-12	T cells
Smc6	2.4851480340146696e-4	-0.3658008644990124	0.508	0.766	1	6.168771578855688e-10	-0.32000578762157317	0.396	0.718	1.298711480496488e-5	2.4851480340146696e-4	1.2337543153905991e-9	T cells
Abhd8	2.505682240380912e-4	-0.2958951279262102	0.136	0.442	1	3.08999041753178e-16	-0.2860195526793565	0.113	0.453	6.505356826029657e-12	2.505682240380912e-4	6.179980835063569e-16	T cells
Mtss1	2.512427150012121e-4	-0.5488954031432397	0.049	0.409	1	3.9023519833547595e-6	-0.27012293807096455	0.074	0.391	0.08215621630556776	2.512427150012121e-4	7.804688738358514e-6	Macrophages
C1qa	2.517481365234447e-4	-0.9335459542914974	0.024	0.364	1	7.795817661406975e-6	-0.46228550404564345	0.013	0.174	0.16412534922560104	2.517481365234447e-4	1.559157454804095e-5	Macrophages
Acot2	2.530305220685889e-4	-0.27919077298463923	0.169	0.481	1	1.7855136159821715e-15	-0.29507272089101033	0.091	0.388	3.7590418157272656e-11	2.530305220685889e-4	3.57102723196434e-15	T cells
Cd180	2.6012995584439696e-4	-0.2719597639108699	0.223	0.43	1	6.908520323590784e-22	-0.32558184280382985	0.192	0.522	1.454450783725568e-17	2.6012995584439696e-4	1.3817040647181623e-21	B cells
Hba-a1	2.681019614118195e-4	-0.38794038415455523	0.983	1	1	2.5600361503189014e-4	-0.2768311159737431	1	1	1	2.681019614118195e-4	5.119416922128707e-4	Erythrocytes
Cfap20	2.7606475425917445e-4	-0.4122099718822853	0.024	0.364	1	1.751998902109476e-7	-0.28187654088875785	0.087	0.478	0.00368848328861108	2.7606475425917445e-4	3.503997497268935e-7	Macrophages
Mxd4	2.7606475425917445e-4	-0.45290873182485286	0.024	0.364	1	5.36966394274481e-7	-0.3107061277608999	0.095	0.478	0.011304753498660648	2.7606475425917445e-4	1.0739325002160529e-6	Macrophages
Atp5g2	2.789757667284788e-4	-0.6576123516050492	0.537	0.773	1	1.3805767236836657e-4	-0.49985882279079574	0.567	0.826	1	2.789757667284788e-4	2.7609628481583344e-4	Macrophages
Ptp4a3	3.1033876349629116e-4	-0.3091219587310095	0.237	0.506	1	4.332856591074453e-12	-0.309629667378749	0.17	0.453	9.121962981189046e-8	3.1033876349629116e-4	8.665713182130108e-12	T cells
Gimap3	3.1281969263433724e-4	-0.32671843692268443	0.576	0.896	1	2.9287857269453455e-10	-0.3231503184911153	0.459	0.812	6.165972590938036e-6	3.1281969263433724e-4	5.857571453032906e-10	T cells
Cited2	3.140761897938993e-4	-0.3842592765030215	0.492	0.74	1	3.6896705822135174e-11	-0.34943858433007163	0.33	0.665	7.767863476734118e-7	3.140761897938993e-4	7.379341164290886e-11	T cells
Itgb2	3.4605456892706203e-4	-0.32631577596230327	0.169	0.455	1	1.0093771603187783e-11	-0.28976596875038524	0.195	0.524	2.125041735619124e-7	3.4605456892706203e-4	2.018754320627368e-11	T cells
Snhg8	3.600539808622424e-4	-0.29583678923237844	0.712	0.896	1	1.0976743849335316e-11	-0.33949864835939314	0.621	0.882	2.3109338826005642e-7	3.600539808622424e-4	2.1953487698550084e-11	T cells
Impdh1	3.9064819262722884e-4	-0.34058320592782104	0.136	0.377	1	7.7251700623472e-21	-0.31537065706022355	0.104	0.471	1.626380053225956e-16	3.9064819262722884e-4	1.5450340124694445e-20	T cells
Tacc1	4.079225967326629e-4	-0.2716331080078125	0.393	0.606	1	3.146560408270995e-17	-0.31286760263389113	0.319	0.665	6.624453627532926e-13	4.079225967326629e-4	6.293120816542001e-17	B cells
Bzw2	4.350216971562879e-4	-0.32552138208387843	0.356	0.636	1	5.381299225554994e-14	-0.3311856710921795	0.269	0.665	1.132924925956093e-9	4.350216971562879e-4	1.0762598451109698e-13	T cells
Ivns1abp	4.4236271384272665e-4	-0.4477760167193681	0.098	0.5	1	8.419460594637494e-6	-0.3634778925285721	0.16	0.565	0.17725490389890314	4.4236271384272665e-4	1.6838850301958293e-5	Macrophages
H2-Ke6	4.435649728277628e-4	-0.2815120365185	0.119	0.39	1	3.711122175565819e-17	-0.32893214342603094	0.126	0.482	7.813025516218719e-13	4.435649728277628e-4	7.422244351131642e-17	T cells
Ighm	4.4663600837256077e-4	-0.7649701781480085	0.39	0.773	1	1.9907189333831732e-4	-0.5806760178702712	0.294	0.652	1	4.4663600837256077e-4	3.981041570579173e-4	Macrophages
Klf13	4.472749444199583e-4	-0.2949594626536096	0.712	0.896	1	4.456421034127749e-7	-0.2620209769665437	0.516	0.829	0.00938210320314915	4.472749444199583e-4	8.912840082286653e-7	T cells
Sri	4.5403027925861126e-4	-0.25066117152424394	0.393	0.617	1	1.8328468839859693e-11	-0.2540425349561995	0.319	0.582	3.8586925448556613e-7	4.5403027925861126e-4	3.66569376793834e-11	B cells
Npm3	4.5560278386263235e-4	-0.30336895860169183	0.424	0.714	1	3.820335401634808e-15	-0.3504705943811134	0.28	0.688	8.042952121061761e-11	4.5560278386263235e-4	7.640670803269616e-15	T cells
Cd6	4.617663508897158e-4	-0.407274667068945	0.305	0.571	1	1.150714241082551e-10	-0.30783150542650817	0.25	0.582	2.4225986917510945e-6	4.617663508897158e-4	2.3014284820326874e-10	T cells
Gtf2i	4.7136190209335526e-4	-0.31208797384591364	0.271	0.571	1	1.3691729078755784e-10	-0.2781483825981597	0.264	0.594	2.8825197229504554e-6	4.7136190209335526e-4	2.738345815563684e-10	T cells
Tgfbr2	4.74890340943361e-4	-0.34981569255790523	0.424	0.701	1	4.119713647855555e-11	-0.3372902807506963	0.338	0.688	8.6732331428303e-7	4.74890340943361e-4	8.239427295541382e-11	T cells
Ctsd	4.7564183838619885e-4	-0.6874906431888872	0.317	0.727	1	3.0728088616710684e-5	-0.5070511719606573	0.338	0.826	0.64691844964761	4.7564183838619885e-4	6.145523301799131e-5	Macrophages
Ltb	4.8522510898733434e-4	-0.2520517910629624	0.616	0.736	1	3.6305202657069666e-12	-0.31364127277333775	0.543	0.809	7.643334315392876e-8	4.8522510898733434e-4	7.261040531400749e-12	B cells
Tsc22d3	4.967775065760441e-4	-0.3398329773808333	0.712	0.87	1	1.529729177955857e-16	-0.46897535115320743	0.505	0.865	3.2205388383504657e-12	4.967775065760441e-4	3.0594583559117294e-16	T cells
Rpl10a	5.185846074147252e-4	-0.3565882384477479	0.854	0.909	1	4.1590522658790576e-5	-0.3140440227954988	0.827	0.913	0.875605273535518	5.185846074147252e-4	8.317931554600618e-5	Macrophages
Pigp	5.249368443887536e-4	-0.25134046461615017	0	0.273	1	1.0494675998149708e-8	-0.34400213198400253	0.048	0.391	2.209444137890458e-4	5.249368443887536e-4	2.098935188616113e-8	Macrophages
Gfod1	5.249368443887536e-4	-0.37815230502242486	0	0.273	1	9.186766005883824e-8	-0.2749691470500374	0.043	0.348	0.0019340898472187216	5.249368443887536e-4	1.8373531167800984e-7	Macrophages
Rgcc	5.380577150620405e-4	-0.38354793230193074	0.254	0.558	1	3.6384247337522316e-13	-0.38465169519853704	0.234	0.576	7.659975591968573e-9	5.380577150620405e-4	7.276849467503115e-13	T cells
Abhd17a	5.65324437861438e-4	-0.5646906175847801	0.171	0.591	1	8.947202271093177e-5	-0.41261703940346545	0.199	0.565	1	5.65324437861438e-4	1.7893604017901556e-4	Macrophages
Timp2	5.872394875603639e-4	-0.7970754618415202	0.098	0.455	1	1.7977148409788074e-4	-0.2936794449371021	0.143	0.478	1	5.872394875603639e-4	3.5951065040926676e-4	Macrophages
Limd2	6.017475223686489e-4	-0.28285657207259485	0.814	0.974	1	3.879040192726827e-8	-0.2683255885840947	0.723	0.906	8.16654331774779e-4	6.017475223686489e-4	7.758080234984115e-8	T cells
Pglyrp1	6.033567005326347e-4	-0.2533914329510188	0.098	0.259	1	7.292354697560042e-25	-0.277924279883957	0.081	0.343	1.5352594344773156e-20	6.033567005326347e-4	1.458470939512008e-24	B cells
3110056K07Rik	6.678966820167059e-4	-0.2678797317244413	0.085	0.312	1	1.935481882299433e-17	-0.2673517257592658	0.063	0.353	4.074770006804996e-13	6.678966820167059e-4	3.870963764598861e-17	T cells
Anp32a	6.879831184257433e-4	-0.2597083909988914	0.729	0.857	1	1.6924024683194238e-11	-0.3606820401605991	0.577	0.918	3.563014916552883e-7	6.879831184257433e-4	3.3848049366102025e-11	T cells
Iglc1	7.180615821001357e-4	-0.2953745043482928	0.366	0.575	1	1.0825354122422236e-10	-0.2791877388332271	0.342	0.614	2.2790618033935535e-6	7.180615821001357e-4	2.165070824367254e-10	B cells
Myo18a	7.293624445124473e-4	-0.3566446482888918	0.098	0.5	1	4.678698780114758e-5	-0.27905649656997134	0.134	0.478	0.98500645417756	7.293624445124473e-4	9.357178658006771e-5	Macrophages
Rasal3	7.597778142368105e-4	-0.3380094902042305	0.339	0.61	1	1.2996466955548213e-18	-0.4091621907530317	0.214	0.635	2.7361461881515653e-14	7.597778142368105e-4	2.599293391109649e-18	T cells
Cap1	7.673916520744143e-4	-0.3654418330837047	0.322	0.545	1	2.087178221253286e-17	-0.413697315728662	0.288	0.712	4.3941363092045427e-13	7.673916520744143e-4	4.174356442506567e-17	T cells
Snhg1	7.877755368990676e-4	-0.3240627877476453	0.61	0.844	1	3.8930337475459866e-7	-0.2827689898908754	0.549	0.865	0.008196003948708565	7.877755368990676e-4	7.786065979520803e-7	T cells
Gm2000	8.209161251613011e-4	-0.3030805220960779	0.407	0.675	1	1.0136585240957312e-17	-0.40545784604239127	0.261	0.694	2.134055290778743e-13	8.209161251613011e-4	2.0273170481914653e-17	T cells
Ptp4a2	8.759489312308672e-4	-0.2561417548426923	0.729	0.909	1	1.1300069914081313e-5	-0.2544327241927187	0.626	0.918	0.23790037190115387	8.759489312308672e-4	2.2600012136582575e-5	T cells
Ramp1	9.188639540391747e-4	-0.2993342740996978	0.203	0.468	1	9.41837049709275e-16	-0.3354100472967484	0.132	0.476	1.9828495407529368e-11	9.188639540391747e-4	1.8836740994185466e-15	T cells
Cdc37	9.398795405806389e-4	-0.30741909700215675	0.492	0.714	1	3.534400254331629e-8	-0.2861191828008972	0.407	0.7	7.440972855444378e-4	9.398795405806389e-4	7.068800383743405e-8	T cells
Flt3	9.593831228128013e-4	-0.42293258957955987	0.024	0.318	1	6.141356622732111e-5	-0.27870091675961134	0.009	0.13	1	9.593831228128013e-4	1.2282336082852546e-4	Macrophages
Ppia	4.963441604180788e-4	-0.35843110423352353	0.878	1	1	9.665303070078078e-4	-0.29600111492966574	0.835	1	1	9.665303070078078e-4	9.924419633105769e-4	Macrophages
Calm2	9.785751398209135e-4	-0.5855181380815391	0.61	0.864	1	2.6747478044227585e-7	-0.6089342656618497	0.541	0.913	0.005631146552651233	9.785751398209135e-4	5.349494893417938e-7	Macrophages
